Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"700025000","2270300","3591","5779.1"
"701359000","2270300","3591","5790.0"
"702438000","2270300","3592","5798.6"
"703518000","2270300","3591","5807.5"
"704597000","2270300","3590","5816.5"
"705682000","2270300","3591","5825.5"
"707017000","2268900","3591","5836.0"
"708096000","2268900","3591","5845.0"
"709175000","2268900","3590","5853.9"
"710254000","2268900","3589","5862.9"
"711333000","2268900","3589","5872.3"
"712668000","2268900","3590","5882.8"
"713748000","2268900","3591","5891.4"
"714827000","2287300","3590","5900.3"
"715912000","2287300","3590","5909.3"
"716991000","2287300","3590","5918.3"
"718326000","2287300","3590","5928.8"
"719405000","2287300","3590","5937.8"
"720485000","2287300","3590","5946.7"
"721564000","2287300","3591","5956.1"
"722642000","2271100","3590","5964.2"
"723978000","2271100","3590","5975.2"
"725058000","2271100","3590","5984.2"
"726143000","2271100","3591","5993.1"
"727221000","2271100","3591","6001.7"
"728301000","2271100","3590","6010.6"
"729636000","2271100","3590","6021.6"
"730715000","2268700","3590","6030.2"
"731794000","2268700","3590","6039.1"
"732873000","2268700","3589","6048.1"
"733952000","2268700","3589","6057.0"
"735293000","2268700","3590","6068.4"
"736377000","2268700","3590","6077.0"
"737457000","2268700","3590","6085.5"
"738537000","2283900","3589","6094.5"
"739616000","2283900","3589","6103.9"
"740951000","2283900","3589","6114.4"
"742030000","2283900","3589","6123.0"
"743109000","2283900","3588","6131.9"
"744189000","2283900","3588","6140.9"
"745267000","2283900","3589","6149.8"
"746608000","2283200","3588","6160.8"
"747687000","2283200","3588","6169.4"
"748766000","2283200","3588","6178.3"
"749846000","2283200","3588","6187.3"
"750925000","2283200","3588","6195.8"
"752260000","2283200","3588","6206.8"
"753341000","2283200","3587","6215.8"
"754420000","2272400","3588","6224.7"
"755504000","2272400","3588","6233.7"
"756583000","2272400","3587","6242.2"
"757918000","2272400","3588","6253.6"
"758998000","2272400","3588","6262.6"
"760077000","2272400","3588","6271.1"
"761156000","2272400","3588","6279.7"
