Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"847073000","2300200","3588","6992.4"
"848408000","2300200","3588","7003.0"
"849491000","2241000","3588","7011.9"
"850575000","2241000","3588","7020.9"
"851655000","2241000","3588","7030.3"
"852735000","2241000","3588","7038.8"
"854069000","2241000","3589","7049.4"
"855149000","2241000","3589","7058.3"
"856229000","2241000","3590","7067.7"
"857308000","2285300","3588","7076.3"
"858387000","2285300","3589","7084.8"
"859722000","2285300","3588","7095.8"
"860807000","2285300","3588","7104.7"
"861886000","2285300","3589","7114.1"
"862966000","2285300","3589","7122.2"
"864046000","2285300","3589","7131.2"
"865380000","2269000","3589","7142.2"
"866460000","2269000","3590","7151.6"
"867539000","2269000","3590","7160.1"
"868618000","2269000","3590","7168.6"
"869697000","2269000","3589","7177.6"
"871037000","2269000","3589","7188.6"
"872116000","2269000","3589","7197.1"
"873196000","2271100","3589","7206.1"
"874275000","2271100","3589","7215.0"
